1.0000	3.0038
2.0000	5.0047
3.0000	7.0082
4.0000	9.0062
5.0000	11.0029
6.0000	13.0013
7.0000	15.0031
8.0000	17.0027
9.0000	19.0085
10.0000	21.0052
11.0000	23.0091
12.0000	25.0050
13.0000	27.0030
14.0000	29.0008
15.0000	31.0068
16.0000	33.0049
17.0000	35.0026
18.0000	37.0025
19.0000	39.0037
20.0000	41.0000
21.0000	43.0100
22.0000	45.0085
23.0000	47.0055
24.0000	49.0037
25.0000	51.0053
26.0000	53.0083
27.0000	55.0093
28.0000	57.0030
29.0000	59.0067
30.0000	61.0045
31.0000	63.0019
32.0000	65.0008
33.0000	67.0057
34.0000	69.0024
35.0000	71.0041
36.0000	73.0001
37.0000	75.0081
38.0000	77.0046
39.0000	79.0088
40.0000	81.0011
41.0000	83.0004
42.0000	85.0098
43.0000	87.0046
44.0000	89.0074
45.0000	91.0060
46.0000	93.0022
47.0000	95.0001
48.0000	97.0050
49.0000	99.0082
50.0000	101.0022
51.0000	103.0032
52.0000	105.0086
53.0000	107.0092
54.0000	109.0067
55.0000	111.0065
56.0000	113.0058
57.0000	115.0032
58.0000	117.0064
59.0000	119.0040
60.0000	121.0071
61.0000	123.0081
62.0000	125.0033
63.0000	127.0087
64.0000	129.0074
65.0000	131.0038
66.0000	133.0064
67.0000	135.0055
68.0000	137.0025
69.0000	139.0034
70.0000	141.0019
71.0000	143.0066
72.0000	145.0072
73.0000	147.0088
74.0000	149.0073
75.0000	151.0077
76.0000	153.0085
77.0000	155.0067
78.0000	157.0050
79.0000	159.0083
80.0000	161.0013
81.0000	163.0040
82.0000	165.0044
83.0000	167.0015
84.0000	169.0065
85.0000	171.0083
86.0000	173.0031
87.0000	175.0090
88.0000	177.0081
89.0000	179.0025
90.0000	181.0094
91.0000	183.0035
92.0000	185.0041
93.0000	187.0026
94.0000	189.0088
95.0000	191.0070
96.0000	193.0057
97.0000	195.0002
98.0000	197.0013
99.0000	199.0001
100.0000	201.0070
101.0000	203.0074
102.0000	205.0021
103.0000	207.0031
104.0000	209.0043
105.0000	211.0032
106.0000	213.0097
107.0000	215.0070
108.0000	217.0054
109.0000	219.0084
110.0000	221.0017
111.0000	223.0001
112.0000	225.0084
113.0000	227.0076
114.0000	229.0096
115.0000	231.0058
116.0000	233.0068
117.0000	235.0029
118.0000	237.0032
119.0000	239.0001
120.0000	241.0057
121.0000	243.0048
122.0000	245.0001
123.0000	247.0044
124.0000	249.0041
125.0000	251.0028
126.0000	253.0021
127.0000	255.0060
128.0000	257.0040
129.0000	259.0089
130.0000	261.0067
131.0000	263.0025
132.0000	265.0096
133.0000	267.0003
134.0000	269.0030
135.0000	271.0053
136.0000	273.0016
137.0000	275.0046
138.0000	277.0068
139.0000	279.0016
140.0000	281.0089
141.0000	283.0026
142.0000	285.0091
143.0000	287.0001
144.0000	289.0023
145.0000	291.0071
146.0000	293.0096
147.0000	295.0053
148.0000	297.0040
149.0000	299.0006
150.0000	301.0046
151.0000	303.0063
152.0000	305.0080
153.0000	307.0037
154.0000	309.0066
155.0000	311.0057
156.0000	313.0085
157.0000	315.0032
158.0000	317.0077
159.0000	319.0069
160.0000	321.0079
161.0000	323.0065
162.0000	325.0057
163.0000	327.0081
164.0000	329.0082
165.0000	331.0039
166.0000	333.0063
167.0000	335.0041
168.0000	337.0086
169.0000	339.0015
170.0000	341.0046
171.0000	343.0025
172.0000	345.0024
173.0000	347.0039
174.0000	349.0034
175.0000	351.0072
176.0000	353.0039
177.0000	355.0081
178.0000	357.0029
179.0000	359.0004
180.0000	361.0098
181.0000	363.0089
182.0000	365.0025
183.0000	367.0039
184.0000	369.0059
185.0000	371.0022
186.0000	373.0001
187.0000	375.0072
188.0000	377.0062
189.0000	379.0093
190.0000	381.0081
191.0000	383.0057
192.0000	385.0088
193.0000	387.0011
194.0000	389.0024
195.0000	391.0004
196.0000	393.0032
197.0000	395.0066
198.0000	397.0045
199.0000	399.0047
200.0000	401.0044
